TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	15:23:53
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -0.00593
MAXY	     0.49724
MINY	    -0.00649
XYDATA
400.0000	0.140293
399.0000	0.141407
398.0000	0.142586
397.0000	0.144024
396.0000	0.145408
395.0000	0.146422
394.0000	0.14754
393.0000	0.148881
392.0000	0.150508
391.0000	0.1524
390.0000	0.153907
389.0000	0.155267
388.0000	0.156766
387.0000	0.158324
386.0000	0.159986
385.0000	0.161561
384.0000	0.163401
383.0000	0.165412
382.0000	0.167162
381.0000	0.168903
380.0000	0.170838
379.0000	0.172895
378.0000	0.174864
377.0000	0.176809
376.0000	0.178502
375.0000	0.180664
374.0000	0.182841
373.0000	0.184685
372.0000	0.186859
371.0000	0.18868
370.0000	0.196635
369.0000	0.198005
368.0000	0.199569
367.0000	0.201304
366.0000	0.202357
365.0000	0.203798
364.0000	0.20556
363.0000	0.20847
362.0000	0.210721
361.0000	0.212236
360.0000	0.214423
359.0000	0.216263
358.0000	0.218594
357.0000	0.221073
356.0000	0.223335
355.0000	0.225773
354.0000	0.228441
353.0000	0.231292
352.0000	0.233474
351.0000	0.235644
350.0000	0.238332
349.0000	0.241195
348.0000	0.243928
347.0000	0.246448
346.0000	0.249617
345.0000	0.252145
344.0000	0.254485
343.0000	0.257504
342.0000	0.260785
341.0000	0.265119
340.0000	0.268794
339.0000	0.272671
338.0000	0.276546
337.0000	0.281067
336.0000	0.286987
335.0000	0.286923
334.0000	0.289737
333.0000	0.300066
332.0000	0.307517
331.0000	0.313196
330.0000	0.315127
329.0000	0.319296
328.0000	0.324005
327.0000	0.328172
326.0000	0.332577
325.0000	0.336991
324.0000	0.342635
323.0000	0.348828
322.0000	0.355127
321.0000	0.360508
320.0000	0.365116
319.0000	0.371483
318.0000	0.377123
317.0000	0.38214
316.0000	0.387463
315.0000	0.392393
314.0000	0.397329
313.0000	0.40267
312.0000	0.408001
311.0000	0.414169
310.0000	0.420555
309.0000	0.426709
308.0000	0.433848
307.0000	0.441614
306.0000	0.448708
305.0000	0.456059
304.0000	0.464289
303.0000	0.472116
302.0000	0.480419
301.0000	0.488953
300.0000	0.497239

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company	UMBC

[Detailed Information]
Creation date	3/13/2020 3:23 PM

Data array type	Linear data array
Horizontal axis	Wavelength [nm]
Vertical axis	Abs
Start	700 nm
End	300 nm
Data interval	1 nm
Data points	401     

[Measurement Information]
Instrument name	V-730
Model name	V-730
Serial No.	A076561798

Measurement date	3/13/2020 3:23 PM

Photometric mode	Abs
Measurement range	700 - 300 nm
Data interval	1 nm
Bandwidth	1.0 nm
Response	0.06 sec
Scan speed	2000 nm/min
Change source at	330 nm
Light source	D2/WI
Filter exchange	Step
Correction	Baseline

