TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	14:49:33
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -0.00661
MAXY	     0.18498
MINY	    -0.00676
XYDATA
390.0000	0.0539295
389.0000	0.0538741
388.0000	0.0540429
387.0000	0.0541451
386.0000	0.0543696
385.0000	0.0547143
384.0000	0.0548622
383.0000	0.0552291
382.0000	0.0556196
381.0000	0.0558832
380.0000	0.0563264
379.0000	0.0565512
378.0000	0.0567011
377.0000	0.0571495
376.0000	0.0576683
375.0000	0.0584104
374.0000	0.0588917
373.0000	0.0592386
372.0000	0.0596094
371.0000	0.0597689
370.0000	0.0621563
369.0000	0.0622376
368.0000	0.0626303
367.0000	0.0628947
366.0000	0.0637263
365.0000	0.0640566
364.0000	0.063855
363.0000	0.0651152
362.0000	0.065696
361.0000	0.06602
360.0000	0.0672507
359.0000	0.0679394
358.0000	0.0685417
357.0000	0.0695332
356.0000	0.0704665
355.0000	0.0713363
354.0000	0.0726141
353.0000	0.0738643
352.0000	0.0745389
351.0000	0.075516
350.0000	0.0767593
349.0000	0.0777901
348.0000	0.0787538
347.0000	0.0799013
346.0000	0.0810592
345.0000	0.0819006
344.0000	0.0826146
343.0000	0.0842234
342.0000	0.0862984
341.0000	0.0884806
340.0000	0.0901303
339.0000	0.0913871
338.0000	0.0928457
337.0000	0.0952208
336.0000	0.098821
335.0000	0.0956121
334.0000	0.0956065
333.0000	0.102633
332.0000	0.106715
331.0000	0.109685
330.0000	0.11179
329.0000	0.11355
328.0000	0.115155
327.0000	0.116368
326.0000	0.118937
325.0000	0.12197
324.0000	0.124516
323.0000	0.126896
322.0000	0.129383
321.0000	0.132247
320.0000	0.134899
319.0000	0.138149
318.0000	0.140368
317.0000	0.142001
316.0000	0.144339
315.0000	0.146298
314.0000	0.147431
313.0000	0.149106
312.0000	0.151537
311.0000	0.154191
310.0000	0.156685
309.0000	0.158941
308.0000	0.161727
307.0000	0.164831
306.0000	0.168048
305.0000	0.171032
304.0000	0.173458
303.0000	0.176388
302.0000	0.17965
301.0000	0.182175
300.0000	0.184985

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company	UMBC

[Detailed Information]
Creation date	3/13/2020 2:49 PM

Data array type	Linear data array
Horizontal axis	Wavelength [nm]
Vertical axis	Abs
Start	700 nm
End	300 nm
Data interval	1 nm
Data points	401     

[Measurement Information]
Instrument name	V-730
Model name	V-730
Serial No.	A076561798

Measurement date	3/13/2020 2:49 PM
